2.365 7 0.264
2.365 7 0.279
2.365 7 0.293
2.365 7 0.307
2.365 7 0.321
2.365 7 0.336
2.365 7 0.350
2.365 8 -0.350
2.365 8 -0.336
2.365 8 -0.321
2.365 8 -0.307
2.365 8 -0.293
2.365 8 -0.279
2.365 8 -0.264
2.365 8 -0.250
2.365 8 -0.236
2.365 8 -0.221
2.365 8 -0.207
2.365 8 -0.193
2.365 8 -0.179
2.365 8 -0.164
2.365 8 -0.150
2.365 8 -0.136
2.365 8 -0.121
2.365 8 -0.107
2.365 8 -0.093
2.365 8 -0.079
2.365 8 -0.064
2.365 8 -0.050
2.365 8 -0.036
2.365 8 -0.021
2.365 8 -0.007
2.365 8 0.007
2.365 8 0.021
2.365 8 0.036
2.365 8 0.050
2.365 8 0.064
2.365 8 0.079
2.365 8 0.093
2.365 8 0.107
2.365 8 0.121
2.365 8 0.136
2.365 8 0.150
2.365 8 0.164
2.365 8 0.179
2.365 8 0.193
2.365 8 0.207
2.365 8 0.221
2.365 8 0.236
2.365 8 0.250
2.365 8 0.264
2.365 8 0.279
2.365 8 0.293
2.365 8 0.307
2.365 8 0.321
2.365 8 0.336
2.365 8 0.350
2.365 9 -0.350
2.365 9 -0.336
2.365 9 -0.321
2.365 9 -0.307
2.365 9 -0.293
2.365 9 -0.279
2.365 9 -0.264
2.365 9 -0.250
2.365 9 -0.236
2.365 9 -0.221
2.365 9 -0.207
2.365 9 -0.193
2.365 9 -0.179
2.365 9 -0.164
2.365 9 -0.150
2.365 9 -0.136
2.365 9 -0.121
2.365 9 -0.107
2.365 9 -0.093
2.365 9 -0.079
2.365 9 -0.064
2.365 9 -0.050
2.365 9 -0.036
2.365 9 -0.021
2.365 9 -0.007
2.365 9 0.007
2.365 9 0.021
2.365 9 0.036
2.365 9 0.050
2.365 9 0.064
2.365 9 0.079
2.365 9 0.093
2.365 9 0.107
2.365 9 0.121
2.365 9 0.136
2.365 9 0.150
2.365 9 0.164
2.365 9 0.179
2.365 9 0.193
2.365 9 0.207
2.365 9 0.221
2.365 9 0.236
2.365 9 0.250
2.365 9 0.264
2.365 9 0.279
2.365 9 0.293
2.365 9 0.307
2.365 9 0.321
2.365 9 0.336
2.365 9 0.350
2.365 10 -0.350
2.365 10 -0.336
2.365 10 -0.321
2.365 10 -0.307
2.365 10 -0.293
2.365 10 -0.279
2.365 10 -0.264
2.365 10 -0.250
2.365 10 -0.236
2.365 10 -0.221
2.365 10 -0.207
2.365 10 -0.193
2.365 10 -0.179
2.365 10 -0.164
2.365 10 -0.150
2.365 10 -0.136
2.365 10 -0.121
2.365 10 -0.107
2.365 10 -0.093
2.365 10 -0.079
2.365 10 -0.064
2.365 10 -0.050
2.365 10 -0.036
2.365 10 -0.021
2.365 10 -0.007
2.365 10 0.007
2.365 10 0.021
2.365 10 0.036
2.365 10 0.050
2.365 10 0.064
2.365 10 0.079
2.365 10 0.093
2.365 10 0.107
2.365 10 0.121
2.365 10 0.136
2.365 10 0.150
2.365 10 0.164
2.365 10 0.179
2.365 10 0.193
2.365 10 0.207
2.365 10 0.221
2.365 10 0.236
2.365 10 0.250
2.365 10 0.264
2.365 10 0.279
2.365 10 0.293
2.365 10 0.307
2.365 10 0.321
2.365 10 0.336
2.365 10 0.350
2.365 11 -0.350
2.365 11 -0.336
2.365 11 -0.321
2.365 11 -0.307
2.365 11 -0.293
2.365 11 -0.279
2.365 11 -0.264
2.365 11 -0.250
2.365 11 -0.236
2.365 11 -0.221
2.365 11 -0.207
2.365 11 -0.193
2.365 11 -0.179
2.365 11 -0.164
2.365 11 -0.150
2.365 11 -0.136
2.365 11 -0.121
2.365 11 -0.107
2.365 11 -0.093
2.365 11 -0.079
2.365 11 -0.064
2.365 11 -0.050
2.365 11 -0.036
2.365 11 -0.021
2.365 11 -0.007
2.365 11 0.007
2.365 11 0.021
2.365 11 0.036
2.365 11 0.050
2.365 11 0.064
2.365 11 0.079
2.365 11 0.093
2.365 11 0.107
2.365 11 0.121
2.365 11 0.136
2.365 11 0.150
2.365 11 0.164
2.365 11 0.179
2.365 11 0.193
2.365 11 0.207
2.365 11 0.221
2.365 11 0.236
2.365 11 0.250
2.365 11 0.264
2.365 11 0.279
2.365 11 0.293
2.365 11 0.307
2.365 11 0.321
2.365 11 0.336
2.365 11 0.350
2.365 12 -0.350
2.365 12 -0.336
2.365 12 -0.321
2.365 12 -0.307
2.365 12 -0.293
2.365 12 -0.279
2.365 12 -0.264
2.365 12 -0.250
2.365 12 -0.236
2.365 12 -0.221
2.365 12 -0.207
2.365 12 -0.193
2.365 12 -0.179
2.365 12 -0.164
2.365 12 -0.150
2.365 12 -0.136
2.365 12 -0.121
2.365 12 -0.107
2.365 12 -0.093
2.365 12 -0.079
2.365 12 -0.064
2.365 12 -0.050
2.365 12 -0.036
2.365 12 -0.021
2.365 12 -0.007
2.365 12 0.007
2.365 12 0.021
2.365 12 0.036
2.365 12 0.050
2.365 12 0.064
2.365 12 0.079
2.365 12 0.093
2.365 12 0.107
2.365 12 0.121
2.365 12 0.136
2.365 12 0.150
2.365 12 0.164
2.365 12 0.179
2.365 12 0.193
2.365 12 0.207
2.365 12 0.221
2.365 12 0.236
2.365 12 0.250
2.365 12 0.264
2.365 12 0.279
2.365 12 0.293
2.365 12 0.307
2.365 12 0.321
2.365 12 0.336
2.365 12 0.350
2.365 13 -0.350
2.365 13 -0.336
2.365 13 -0.321
2.365 13 -0.307
2.365 13 -0.293
2.365 13 -0.279
2.365 13 -0.264
2.365 13 -0.250
2.365 13 -0.236
2.365 13 -0.221
2.365 13 -0.207
2.365 13 -0.193
2.365 13 -0.179
2.365 13 -0.164
2.365 13 -0.150
2.365 13 -0.136
2.365 13 -0.121
2.365 13 -0.107
2.365 13 -0.093
2.365 13 -0.079
2.365 13 -0.064
2.365 13 -0.050
2.365 13 -0.036
2.365 13 -0.021
2.365 13 -0.007
2.365 13 0.007
2.365 13 0.021
2.365 13 0.036
2.365 13 0.050
2.365 13 0.064
2.365 13 0.079
2.365 13 0.093
2.365 13 0.107
2.365 13 0.121
2.365 13 0.136
2.365 13 0.150
2.365 13 0.164
2.365 13 0.179
2.365 13 0.193
2.365 13 0.207
2.365 13 0.221
2.365 13 0.236
2.365 13 0.250
2.365 13 0.264
2.365 13 0.279
2.365 13 0.293
2.365 13 0.307
2.365 13 0.321
2.365 13 0.336
2.365 13 0.350
2.365 14 -0.350
2.365 14 -0.336
2.365 14 -0.321
2.365 14 -0.307
2.365 14 -0.293
2.365 14 -0.279
2.365 14 -0.264
2.365 14 -0.250
2.365 14 -0.236
2.365 14 -0.221
2.365 14 -0.207
2.365 14 -0.193
2.365 14 -0.179
2.365 14 -0.164
2.365 14 -0.150
2.365 14 -0.136
2.365 14 -0.121
2.365 14 -0.107
2.365 14 -0.093
2.365 14 -0.079
2.365 14 -0.064
2.365 14 -0.050
2.365 14 -0.036
2.365 14 -0.021
2.365 14 -0.007
2.365 14 0.007
2.365 14 0.021
2.365 14 0.036
2.365 14 0.050
2.365 14 0.064
2.365 14 0.079
2.365 14 0.093
2.365 14 0.107
2.365 14 0.121
2.365 14 0.136
2.365 14 0.150
2.365 14 0.164
2.365 14 0.179
2.365 14 0.193
2.365 14 0.207
2.365 14 0.221
2.365 14 0.236
2.365 14 0.250
2.365 14 0.264
2.365 14 0.279
2.365 14 0.293
2.365 14 0.307
2.365 14 0.321
2.365 14 0.336
2.365 14 0.350
2.365 15 -0.350
2.365 15 -0.336
2.365 15 -0.321
2.365 15 -0.307
2.365 15 -0.293
2.365 15 -0.279
2.365 15 -0.264
2.365 15 -0.250
2.365 15 -0.236
2.365 15 -0.221
2.365 15 -0.207
2.365 15 -0.193
2.365 15 -0.179
2.365 15 -0.164
2.365 15 -0.150
2.365 15 -0.136
2.365 15 -0.121
2.365 15 -0.107
2.365 15 -0.093
2.365 15 -0.079
2.365 15 -0.064
2.365 15 -0.050
2.365 15 -0.036
2.365 15 -0.021
2.365 15 -0.007
2.365 15 0.007
2.365 15 0.021
2.365 15 0.036
2.365 15 0.050
2.365 15 0.064
2.365 15 0.079
2.365 15 0.093
2.365 15 0.107
2.365 15 0.121
2.365 15 0.136
2.365 15 0.150
2.365 15 0.164
2.365 15 0.179
2.365 15 0.193
2.365 15 0.207
2.365 15 0.221
2.365 15 0.236
2.365 15 0.250
2.365 15 0.264
2.365 15 0.279
2.365 15 0.293
2.365 15 0.307
2.365 15 0.321
2.365 15 0.336
2.365 15 0.350
2.365 16 -0.350
2.365 16 -0.336
2.365 16 -0.321
2.365 16 -0.307
2.365 16 -0.293
2.365 16 -0.279
2.365 16 -0.264
2.365 16 -0.250
2.365 16 -0.236
2.365 16 -0.221
2.365 16 -0.207
2.365 16 -0.193
2.365 16 -0.179
2.365 16 -0.164
2.365 16 -0.150
2.365 16 -0.136
2.365 16 -0.121
2.365 16 -0.107
2.365 16 -0.093
2.365 16 -0.079
2.365 16 -0.064
2.365 16 -0.050
2.365 16 -0.036
2.365 16 -0.021
2.365 16 -0.007
2.365 16 0.007
2.365 16 0.021
2.365 16 0.036
2.365 16 0.050
2.365 16 0.064
2.365 16 0.079
2.365 16 0.093
2.365 16 0.107
2.365 16 0.121
2.365 16 0.136
2.365 16 0.150
2.365 16 0.164
2.365 16 0.179
2.365 16 0.193
2.365 16 0.207
2.365 16 0.221
2.365 16 0.236
2.365 16 0.250
2.365 16 0.264
2.365 16 0.279
2.365 16 0.293
2.365 16 0.307
2.365 16 0.321
2.365 16 0.336
2.365 16 0.350
2.365 17 -0.350
2.365 17 -0.336
2.365 17 -0.321
2.365 17 -0.307
2.365 17 -0.293
2.365 17 -0.279
2.365 17 -0.264
2.365 17 -0.250
2.365 17 -0.236
2.365 17 -0.221
2.365 17 -0.207
2.365 17 -0.193
2.365 17 -0.179
2.365 17 -0.164
2.365 17 -0.150
2.365 17 -0.136
2.365 17 -0.121
2.365 17 -0.107
2.365 17 -0.093
2.365 17 -0.079
2.365 17 -0.064
2.365 17 -0.050
2.365 17 -0.036
2.365 17 -0.021
2.365 17 -0.007
2.365 17 0.007
2.365 17 0.021
2.365 17 0.036
2.365 17 0.050
2.365 17 0.064
2.365 17 0.079
2.365 17 0.093
2.365 17 0.107
2.365 17 0.121
2.365 17 0.136
2.365 17 0.150
2.365 17 0.164
2.365 17 0.179
2.365 17 0.193
2.365 17 0.207
2.365 17 0.221
2.365 17 0.236
2.365 17 0.250
2.365 17 0.264
2.365 17 0.279
2.365 17 0.293
2.365 17 0.307
2.365 17 0.321
2.365 17 0.336
2.365 17 0.350
2.365 18 -0.350
2.365 18 -0.336
2.365 18 -0.321
2.365 18 -0.307
2.365 18 -0.293
2.365 18 -0.279
2.365 18 -0.264
2.365 18 -0.250
2.365 18 -0.236
2.365 18 -0.221
2.365 18 -0.207
2.365 18 -0.193
2.365 18 -0.179
2.365 18 -0.164
2.365 18 -0.150
2.365 18 -0.136
2.365 18 -0.121
2.365 18 -0.107
2.365 18 -0.093
2.365 18 -0.079
2.365 18 -0.064
2.365 18 -0.050
2.365 18 -0.036
2.365 18 -0.021
2.365 18 -0.007
2.365 18 0.007
2.365 18 0.021
2.365 18 0.036
2.365 18 0.050
2.365 18 0.064
2.365 18 0.079
2.365 18 0.093
2.365 18 0.107
2.365 18 0.121
2.365 18 0.136
2.365 18 0.150
2.365 18 0.164
2.365 18 0.179
2.365 18 0.193
2.365 18 0.207
2.365 18 0.221
2.365 18 0.236
2.365 18 0.250
2.365 18 0.264
2.365 18 0.279
2.365 18 0.293
2.365 18 0.307
2.365 18 0.321
2.365 18 0.336
2.365 18 0.350
2.365 19 -0.350
2.365 19 -0.336
2.365 19 -0.321
2.365 19 -0.307
2.365 19 -0.293
2.365 19 -0.279
2.365 19 -0.264
2.365 19 -0.250
2.365 19 -0.236
2.365 19 -0.221
2.365 19 -0.207
2.365 19 -0.193
2.365 19 -0.179
2.365 19 -0.164
2.365 19 -0.150
2.365 19 -0.136
2.365 19 -0.121
2.365 19 -0.107
2.365 19 -0.093
2.365 19 -0.079
2.365 19 -0.064
2.365 19 -0.050
2.365 19 -0.036
2.365 19 -0.021
2.365 19 -0.007
2.365 19 0.007
2.365 19 0.021
2.365 19 0.036
2.365 19 0.050
2.365 19 0.064
2.365 19 0.079
2.365 19 0.093
2.365 19 0.107
2.365 19 0.121
2.365 19 0.136
2.365 19 0.150
2.365 19 0.164
2.365 19 0.179
2.365 19 0.193
2.365 19 0.207
2.365 19 0.221
2.365 19 0.236
2.365 19 0.250
2.365 19 0.264
2.365 19 0.279
2.365 19 0.293
2.365 19 0.307
2.365 19 0.321
2.365 19 0.336
2.365 19 0.350
2.365 20 -0.350
2.365 20 -0.336
2.365 20 -0.321
2.365 20 -0.307
2.365 20 -0.293
2.365 20 -0.279
2.365 20 -0.264
2.365 20 -0.250
2.365 20 -0.236
2.365 20 -0.221
2.365 20 -0.207
2.365 20 -0.193
2.365 20 -0.179
2.365 20 -0.164
2.365 20 -0.150
2.365 20 -0.136
2.365 20 -0.121
2.365 20 -0.107
2.365 20 -0.093
2.365 20 -0.079
2.365 20 -0.064
2.365 20 -0.050
2.365 20 -0.036
2.365 20 -0.021
2.365 20 -0.007
2.365 20 0.007
2.365 20 0.021
2.365 20 0.036
2.365 20 0.050
2.365 20 0.064
2.365 20 0.079
2.365 20 0.093
2.365 20 0.107
2.365 20 0.121
2.365 20 0.136
2.365 20 0.150
2.365 20 0.164
2.365 20 0.179
2.365 20 0.193
2.365 20 0.207
2.365 20 0.221
2.365 20 0.236
2.365 20 0.250
2.365 20 0.264
2.365 20 0.279
2.365 20 0.293
2.365 20 0.307
2.365 20 0.321
2.365 20 0.336
2.365 20 0.350
2.365 21 -0.350
2.365 21 -0.336
2.365 21 -0.321
2.365 21 -0.307
2.365 21 -0.293
2.365 21 -0.279
2.365 21 -0.264
2.365 21 -0.250
2.365 21 -0.236
2.365 21 -0.221
2.365 21 -0.207
2.365 21 -0.193
2.365 21 -0.179
2.365 21 -0.164
2.365 21 -0.150
2.365 21 -0.136
2.365 21 -0.121
2.365 21 -0.107
2.365 21 -0.093
2.365 21 -0.079
2.365 21 -0.064
2.365 21 -0.050
2.365 21 -0.036
2.365 21 -0.021
2.365 21 -0.007
2.365 21 0.007
2.365 21 0.021
2.365 21 0.036
2.365 21 0.050
2.365 21 0.064
2.365 21 0.079
2.365 21 0.093
2.365 21 0.107
2.365 21 0.121
2.365 21 0.136
2.365 21 0.150
2.365 21 0.164
2.365 21 0.179
2.365 21 0.193
2.365 21 0.207
2.365 21 0.221
2.365 21 0.236
2.365 21 0.250
2.365 21 0.264
2.365 21 0.279
2.365 21 0.293
2.365 21 0.307
2.365 21 0.321
2.365 21 0.336
2.365 21 0.350
2.365 22 -0.350
2.365 22 -0.336
2.365 22 -0.321
2.365 22 -0.307
2.365 22 -0.293
2.365 22 -0.279
2.365 22 -0.264
2.365 22 -0.250
2.365 22 -0.236
2.365 22 -0.221
2.365 22 -0.207
2.365 22 -0.193
2.365 22 -0.179
2.365 22 -0.164
2.365 22 -0.150
2.365 22 -0.136
2.365 22 -0.121
2.365 22 -0.107
2.365 22 -0.093
2.365 22 -0.079
2.365 22 -0.064
2.365 22 -0.050
2.365 22 -0.036
2.365 22 -0.021
2.365 22 -0.007
2.365 22 0.007
2.365 22 0.021
2.365 22 0.036
2.365 22 0.050
2.365 22 0.064
2.365 22 0.079
2.365 22 0.093
2.365 22 0.107
2.365 22 0.121
2.365 22 0.136
2.365 22 0.150
2.365 22 0.164
2.365 22 0.179
2.365 22 0.193
2.365 22 0.207
2.365 22 0.221
2.365 22 0.236
2.365 22 0.250
2.365 22 0.264
2.365 22 0.279
2.365 22 0.293
2.365 22 0.307
2.365 22 0.321
2.365 22 0.336
2.365 22 0.350
2.365 23 -0.350
2.365 23 -0.336
2.365 23 -0.321
2.365 23 -0.307
2.365 23 -0.293
2.365 23 -0.279
2.365 23 -0.264
2.365 23 -0.250
2.365 23 -0.236
2.365 23 -0.221
2.365 23 -0.207
2.365 23 -0.193
2.365 23 -0.179
2.365 23 -0.164
2.365 23 -0.150
2.365 23 -0.136
2.365 23 -0.121
2.365 23 -0.107
2.365 23 -0.093
2.365 23 -0.079
2.365 23 -0.064
2.365 23 -0.050
2.365 23 -0.036
2.365 23 -0.021
2.365 23 -0.007
2.365 23 0.007
2.365 23 0.021
2.365 23 0.036
2.365 23 0.050
2.365 23 0.064
2.365 23 0.079
2.365 23 0.093
2.365 23 0.107
2.365 23 0.121
2.365 23 0.136
2.365 23 0.150
2.365 23 0.164
2.365 23 0.179
2.365 23 0.193
2.365 23 0.207
2.365 23 0.221
2.365 23 0.236
2.365 23 0.250
2.365 23 0.264
2.365 23 0.279
2.365 23 0.293
2.365 23 0.307
2.365 23 0.321
2.365 23 0.336
2.365 23 0.350
2.365 24 -0.350
2.365 24 -0.336
2.365 24 -0.321
2.365 24 -0.307
2.365 24 -0.293
2.365 24 -0.279
2.365 24 -0.264
2.365 24 -0.250
2.365 24 -0.236
2.365 24 -0.221
2.365 24 -0.207
2.365 24 -0.193
2.365 24 -0.179
2.365 24 -0.164
2.365 24 -0.150
2.365 24 -0.136
2.365 24 -0.121
2.365 24 -0.107
2.365 24 -0.093
2.365 24 -0.079
2.365 24 -0.064
2.365 24 -0.050
2.365 24 -0.036
2.365 24 -0.021
2.365 24 -0.007
2.365 24 0.007
2.365 24 0.021
2.365 24 0.036
2.365 24 0.050
2.365 24 0.064
2.365 24 0.079
2.365 24 0.093
2.365 24 0.107
2.365 24 0.121
2.365 24 0.136
2.365 24 0.150
2.365 24 0.164
2.365 24 0.179
2.365 24 0.193
2.365 24 0.207
2.365 24 0.221
2.365 24 0.236
2.365 24 0.250
2.365 24 0.264
2.365 24 0.279
2.365 24 0.293
2.365 24 0.307
2.365 24 0.321
2.365 24 0.336
2.365 24 0.350
2.365 25 -0.350
2.365 25 -0.336
2.365 25 -0.321
2.365 25 -0.307
2.365 25 -0.293
2.365 25 -0.279
2.365 25 -0.264
2.365 25 -0.250
2.365 25 -0.236
2.365 25 -0.221
2.365 25 -0.207
2.365 25 -0.193
2.365 25 -0.179
2.365 25 -0.164
2.365 25 -0.150
2.365 25 -0.136
2.365 25 -0.121
2.365 25 -0.107
2.365 25 -0.093
2.365 25 -0.079
2.365 25 -0.064
2.365 25 -0.050
2.365 25 -0.036
2.365 25 -0.021
2.365 25 -0.007
2.365 25 0.007
2.365 25 0.021
2.365 25 0.036
2.365 25 0.050
2.365 25 0.064
2.365 25 0.079
2.365 25 0.093
2.365 25 0.107
2.365 25 0.121
2.365 25 0.136
2.365 25 0.150
2.365 25 0.164
2.365 25 0.179
2.365 25 0.193
2.365 25 0.207
2.365 25 0.221
2.365 25 0.236
2.365 25 0.250
2.365 25 0.264
2.365 25 0.279
2.365 25 0.293
2.365 25 0.307
2.365 25 0.321
2.365 25 0.336
2.365 25 0.350
2.365 26 -0.350
2.365 26 -0.336
2.365 26 -0.321
2.365 26 -0.307
2.365 26 -0.293
2.365 26 -0.279
2.365 26 -0.264
2.365 26 -0.250
2.365 26 -0.236
2.365 26 -0.221
2.365 26 -0.207
2.365 26 -0.193
2.365 26 -0.179
2.365 26 -0.164
2.365 26 -0.150
2.365 26 -0.136
2.365 26 -0.121
2.365 26 -0.107
2.365 26 -0.093
2.365 26 -0.079
2.365 26 -0.064
2.365 26 -0.050
2.365 26 -0.036
2.365 26 -0.021
2.365 26 -0.007
2.365 26 0.007
2.365 26 0.021
2.365 26 0.036
2.365 26 0.050
2.365 26 0.064
2.365 26 0.079
2.365 26 0.093
